Name,Reactions,Comments,Reposts,Content,Date
Alexa Lansing,1,,,"Seeking a Trade Event and Experiential Marketing Manager in New York, New York for an AI product!#JobOpportunity#NowHiringhttps://gag.gl/IQ0LO3",13 hours ago
Alexa Chopivsky,40,2 comments,,"Deepest gratitude to our Co-OrganizersEmbassy of Sweden in USA,United For Ukraine(Switzerland), andDelegation of the European Union to the United States; to our honored and valued speakers; and to our fabulous WFPG team for uniting to create a poignant and impactful event around the critical role of women in Ukraine’s peacebuilding and economic reconstruction.jody WilliamsOlga HamamaSevgil MusaievaOleksandra Matviichuk@SpeakerEmeritaNancyPelosi @OksanaMarkarova @SabrinaSiddiquiDana PavlychkoJillian BendlakIshani ChettriKatherine BoydMadison DwyerMadison Gummer",13 hours ago
Sara Ayoub,5,,1 repost,"Beauty Opportunity!We are hiring Beauty Advisors for a high end, luxury beauty retailer. This is an airport retail role inside of LAX. Seeking someone with experience in sales, retail, and beauty. This role pays $18-20/hour and offers uncapped commissions. If you want to grow in the luxury beauty space and advance your knowledge on luxury skincare, makeup and fragrance, this is a great opportunity to do so! If you are interested, send your resume tosayoub@astoncarter.comor send me a message here. 😊#beauty#beautyindustry#beautyjobs#makeup#skincare#retail#airportjobs#LAX#hiringnow#applytoday#losangelesjobs",
Katrina R.,5,2 comments,,"Starting a business take so much grit, dedication and tremendous talent. Congratulations toBlake MatroneandAlexa McClurgon this exciting milestone! Check them out for top-tier and one-of-a-kind tote bags (I get asked where I got mine every time I wear it)!",13 hours ago
Alexa Brnilovich,45,1 comment,1 repost,"It has been 8+ months since I last posted on LinkedIn that I was taking a pause from the corporate world.Since then, I have hiked the mountain peaks of Scotland, biked the winding roads of Mallorca, and simply, wonderfully existed on the beaches of Byron Bay. I successfully launched my own health coaching and yoga business, helping women reclaim their wellness and putting my entrepreneurial spirit to the test. Plus some other incredible, life-changing experiences, but who is keeping track. These past months have been the most profound times of growth and#selfdiscoveryto date.But like every great thing in life, it comes in seasons. And as this chapter closes, it ushers in another season - one of bringing these new experiences and perspectives into my career.I am officially ready, refreshed, and motivated to re-enter the workforce and discover my next adventure, and with that comes reaching out to my#network- you! I am open to both agency and in-house#brand#marketingand#strategyopportunities. If you or someone you know is#hiringor open to talking about#futureopportunities, please let me know!And if you’ve made it this far and simply want to chat about the benefits of taking a pause to experience life to its fullest, my calendar is open :)",13 hours ago
Jen Beirne,73,3 comments,,"Great to kick off 2023 last week hosting some of our fantastic “Friends of Alexa” content creators for a night of fun & entertainment - a real celebration of exactly what Alexa can provide to our customers.Thank you to the teams behind the scenes for pulling together, and bringing such energy on the night. Here’s to an exciting ‘23 full of great collaborations and content with our new Influencer bench.#MyMateAlexaJessica SmartNicky BentleyMelissa LeverettJessica CampionAbbie BradwellBlake NusseyLia OwenKate GoodenChantelle GeorgiouAnnie Sebel",13 hours ago
Alexa Cosgrove,0,,,Understanding how professionals prefer to stay up-to-date with industry trends is essential to staying competitive and developing a successful career.,13 hours ago
Alexa Villegas,0,,,"Los limpiadores de contactos están diseñados para eliminar la contaminación de los contactos eléctricos, las superficies conductoras de los conectores, los interruptores y otros componentes eléctricos y electrónicos con contactos de superficies móviles.**Disponibles para Costa Rica y LatAm",13 hours ago
Paul Delaune,18,,11 reposts,NASA/JSC is looking for Avionics Engineers.  There are several positions that will utilize this resume call.https://lnkd.in/gRGraJgR,
Jeff Barto,9,,,"I love the freeing choice that Matter provides - by allowing interoperability amongst devices, you can use your one virtual assistant of choice (Siri, Alexa or Hey Google) to rule them all. AndDigiCert, Inc.plays a foundational role in supporting this newfound choice and flexibility.  Read-up in this good article by my pal, the much-admiredTom Klein.#DigiCert#Matter#IoT#virtualassistant",13 hours ago
Alexa Barrera García,0,,,Ilustraciones#photoshop#Illustration#diseño#grafico,13 hours ago
Alexa Barrera García,0,,,Ilustraciones#photoshop#Illustration#diseño#grafico,13 hours ago
Klaudia Radzka,14,,,"What a fantastic start to the week✨Had the pleasure of spending the past few days with the wonderful Dakota sales team, celebrating the team's successes and preparing for the exciting year ahead!Thank You team Edinburgh for a lovely Dakota welcome. Truly a home away from home🤍#sales#dreamteam#success#noplacelikedakotaAlexa CherryClaire GambleHannah CochraneLauren HardieDebbie DobsonLily ShepherdRachel ClementsStacey Finnimore",13 hours ago
Daja Norman,18,2 comments,3 reposts,"Ready to Build? 🎉I'm excited to share that I am now hiring for a Community Guide here atScout Motors Inc.! If you or anyone you know is in the Marketing, Public Relations, Moderator, or Strategy field check out the link below! Drop a comment, if you're interested and feel free to share! Happy Monday!!!#ImHiring#marketing#automotive#scoutmotors#publicrelations#hiring#communityguide#moderator#socialmedia#brandmarketinghttps://lnkd.in/g7DfSsjh",
Charlotte Maines,17,,,"Fire TV is March Madness central, including our fun new Alexa tournament bracket.#marchmadness2023",13 hours ago
Alexa Jones,1,,,"It’s been a while since I started my role atCity of Memphisas a Benefits Administrator, but I wanted to share this update with everyone.",13 hours ago
Alex Brown,21,1 comment,,"Today, I am excited to announce thatLathrop GPM LLP's Civil Rights Insurance Recovery practice helped secure a $5 million settlement for the family of Andrew Finch in their lawsuit against the Wichita Police Department. This resolves the nation's first fatal police ""swatting"" case and represents the largest excessive use of force settlement in Kansas history.  The federal litigation was led byAndrew M. Stroth,Alexa Van Brunt,Ben Stelter-Embry, and theRoderick & Solange MacArthur Justice Center.",13 hours ago
Kim Hjortholm,0,,,"""Alexa, set timer for 4 hours""ChatGPT4 er nu tilgængelig for Plus abonnenter, med rate limit på 100 interaktioner per 4 timer.",13 hours ago
Jeremiah Program,35,3 comments,3 reposts,"We are so proud of the three winners of — and all finalists and participants in — Spark Tank, our pitch competition to elevate JP mompreneurs!To each of you: remember the power of the possible, the power of the improbable, and the power of you. 🫶Chastity LordMaria R. Tucker, PhDErika RosaAlexa Saint-Fort#ImagineWhatCanHappen#IWCH",13 hours ago
Axiom Space,410,4 comments,87 reposts,"When astronauts return to the Moon for the first time in over 50 years as part ofNASA - National Aeronautics and Space AdministrationArtemis III mission, they will be wearing Axiom Space’s next-generation spacesuit to walk on the lunar surface. Watch the reveal live Wednesday!#AxEMUhttps://lnkd.in/euGpfJY",
Alexa Bartimus,0,,,,13 hours ago
Katy Cook,0,,,"Join the fun!!!RealStreet is having a#MarchMadnessBracket#Contest, and I would like to invite you to join. It’s a fun, friendly competition that’s#FREEto enter and has 3 great#prizes!https://lnkd.in/e4Guu_KRFeel free to share this link. The contest is open to everyone!Alexa Correia, CSPLauren MillikenSarah RosenSteven Conant",13 hours ago
Alexa Escobedo,6,,1 repost,We are back for Day 2 of Real Time Teacher Coaching®️ at Johnnie Cochran Middle inLos Angeles Unified School District. Today we had some pre-conferencing to discuss and prep for tomorrow’s lessons!#realtime#coaching#support#teachersoflinkedin,13 hours ago
Ulrika Louisa Bjerregaard,9,,,🪩ALEXA WU by L. Sherman🪩💞En international kærlighedshistorie💞🌏Et internationalt fænomen🌏💫På tværs af kontinenter og årtier💫Kommer til maj 🪩🌏 på#riskyromanceGyldendal#coverreveal#soon#alexawu#internationallovestory#romance#internationalphenomenon#dance#disco#love#loveyourself#decadentlovestories,13 hours ago
Toni Tiemann (She-Her),7,,,"Happy Pi Day!As Account Director of Team Pi here atGupta Media, it was exciting to work with theAmazon Scienceteam to promote their Alexa Prize SocialBot Grand Challenge, specifically highlighting#PiDay!Try it out with the phrase, ""Alexa, let's chat.""",13 hours ago
Alexa Flores,1,,,,13 hours ago
"Marlene Corte - Real Estate Agent in Florida, USA",0,,,Here's what you need to know about using the Alexa app with an Echo device.#smarttech#gadgets,13 hours ago
Tyler Smith,"10,080",130 comments,"1,322 reposts",Growth is uncomfortable.,
Brandon Shelton,31,2 comments,1 repost,"I am excited to be a speaker at theNew York University-veterans-future-lab Summit atMetLifein NYC, on March 23, 2023! This complimentary event is for aspiring entrepreneurs, established business owners, investors, and professionals, with fundraising and marketing panels, keynote and fireside chat, and networking reception. Link to full agenda and registration below. See you there!www.bit.ly/vflsummit2023Mercedes Elias,Jacqueline Blackburn,Robert Garland,Alexa Modero#venturecapital#entrepreneurs#startups#dohardthings",13 hours ago
Alexa Bartimus,3,,,,13 hours ago
VI HUMAN,1,,,"El pasado lunes nuestra business development manager Alexa Esparza representó a VI Human en una reunión con el candidato a la Presidencia de la#CANACAR, Miguel Ángel Martínez Millán.En este evento Martínez Millán expuso su plan de trabajo a futuro y escuchó las inquietudes de los transportistas de la región.VI Human agradece la invitación a este gran evento.#VIHuman#Transporte#NuevoLeón#Transportistas",13 hours ago
Sylvia Highfield,0,,,Here's what you need to know to get Alexa connected to the internet.#gadgets#hometech,14 hours ago
Wheeler Staffing Partners,21,,7 reposts,"We're actively#hiringmultiple Repair Technicians with an ATM manufacturing client based in Carrollton, TX.ContactChanning Earles(cearles@wheelersp.com) or click on the link below and apply today!https://lnkd.in/gim6viKV#wspcareers#nowhiring#repairtechnicianjobs#repairtech#jobopportunity#dfwjobs#dfwtechnicianjobs",
TED Conferences,"15,271",232 comments,"1,797 reposts","You can't ""self-care"" your way out of burnout. Here's how to identify when your stress is getting the best of you — and how to *actually* work through it:http://t.ted.com/O5xE1gF",
Mitchell Garner,0,,,Put Alexa to work as a translator. Here's how.#techy#smarthomes,14 hours ago
"Saja Al-Zoubi, PhD",2,,,"Was an honour to moderate the session to celebrate  with Dr.Meredith Ralston!#IWD2023Many Thanks to DeanMary Ingraham,Dr. Rohini Bannerjee, Dr.Tegan Zimmerman,Dee DooleyandSaint Mary's Universityand theAlexa McDonough Institute for Women, Gender and Social Justice.",14 hours ago
Alexa Cisneros,2,,,Hola red pido su apoyo para la difusión de la siguiente vacanteEjecutivo comercial/Asesor de ventasTlalpan/CDMXRecomendable experiencia en bombas hidráulicasLunes a viernes9:00-18:00$12-15 milPrestaciones de leyInteresados mandar CV al 55 7846 4480#vacante#reclutamiento#reclutamientoyseleccion,14 hours ago
